ADDRESS,REQUEST DATE,COMPLETION DATE,NUMBER OF POTHOLES FILLED ON BLOCK,LATITUDE,LONGITUDE,LOCATION
425 N SACRAMENTO BLVD,02/25/2022 10:27:45 AM,02/25/2022 11:19:18 AM,3,41.889202956,-87.701336127,POINT (-87.701336127454 41.889202956164)
3900 S ARCHER AVE,02/17/2022 02:33:17 PM,02/25/2022 11:19:38 AM,8,41.822849697,-87.690154835,POINT (-87.690154835181 41.822849696505)
619 N SACRAMENTO BLVD,02/25/2022 10:30:32 AM,02/25/2022 11:20:09 AM,4,41.892583554,-87.70191831,POINT (-87.701918309767 41.892583553947)
4208 S ARCHER AVE,02/23/2022 08:10:28 AM,02/25/2022 11:20:35 AM,6,41.817021432,-87.699738888,POINT (-87.699738888468 41.817021431555)
2803 W DIVISION ST,02/25/2022 10:42:44 AM,02/25/2022 11:21:06 AM,5,41.902848852,-87.697093108,POINT (-87.697093108381 41.902848851558)
336 W 47TH ST,02/22/2022 12:05:58 PM,02/25/2022 11:43:20 AM,1,41.809076161,-87.634760256,POINT (-87.634760256087 41.809076161262)
1600 E 79TH ST,02/25/2022 11:45:04 AM,02/25/2022 11:45:55 AM,5,41.751651111,-87.585091124,POINT (-87.585091123693 41.75165111076)
2702 W 47TH ST,02/23/2022 06:46:47 AM,02/25/2022 11:48:23 AM,21,41.808576997,-87.692030652,POINT (-87.692030652206 41.808576997302)
1700 E 79TH ST,02/25/2022 11:48:08 AM,02/25/2022 11:49:10 AM,1,41.751750788,-87.583088489,POINT (-87.583088488511 41.751750788128)
3500 W 47TH ST,02/23/2022 03:19:39 PM,02/25/2022 11:49:36 AM,17,41.80826123,-87.711176505,POINT (-87.711176504951 41.808261229811)
1900 E 79TH ST,02/25/2022 11:49:50 AM,02/25/2022 11:51:11 AM,2,41.751907621,-87.578284252,POINT (-87.578284252467 41.751907620879)
3632 W 47TH ST,02/25/2022 11:50:18 AM,02/25/2022 11:51:27 AM,9,41.808070714,-87.714971349,POINT (-87.714971349022 41.808070713794)
2000 E 79TH ST,02/25/2022 11:51:50 AM,02/25/2022 11:52:55 AM,8,41.75169764,-87.575867411,POINT (-87.575867411337 41.751697640085)
230 E 79TH ST,02/25/2022 11:53:32 AM,02/25/2022 11:54:25 AM,5,41.751147259,-87.618475329,POINT (-87.618475329041 41.751147258608)
2441 E 79TH ST,02/25/2022 11:55:37 AM,02/25/2022 11:56:27 AM,3,41.7515411,-87.564667203,POINT (-87.564667203464 41.751541099829)
2709 E 79TH ST,02/25/2022 11:57:22 AM,02/25/2022 11:58:08 AM,2,41.751631899,-87.558633957,POINT (-87.558633957056 41.751631899263)
5959 W LAWRENCE AVE,02/18/2022 07:20:53 PM,02/25/2022 12:01:58 PM,20,41.967657325,-87.777274107,POINT (-87.777274106972 41.967657324664)
11300 S WESTERN AVE,02/25/2022 12:02:50 PM,02/25/2022 12:03:58 PM,6,41.68806578,-87.681153326,POINT (-87.68115332588 41.688065779766)
2610 N WESTERN AVE,02/25/2022 12:08:38 PM,02/25/2022 12:09:54 PM,4,41.929440156,-87.68837862,POINT (-87.68837861959 41.929440155764)
2522 N WESTERN AVE,02/25/2022 12:11:00 PM,02/25/2022 12:12:04 PM,52,41.927131652,-87.688000384,POINT (-87.688000384269 41.92713165165)
11359 S WESTERN AVE,02/25/2022 12:04:59 PM,02/25/2022 12:13:53 PM,3,41.68658626,-87.680888314,POINT (-87.68088831365 41.686586259985)
2424 N WESTERN AVE,02/25/2022 12:13:10 PM,02/25/2022 12:14:14 PM,11,41.92570936,-87.687989048,POINT (-87.687989047598 41.925709360242)
2336 N WESTERN AVE,02/25/2022 12:15:18 PM,02/25/2022 12:16:09 PM,7,41.92440221,-87.687978953,POINT (-87.687978953177 41.924402209973)
2238 N WESTERN AVE,02/25/2022 12:17:16 PM,02/25/2022 12:18:21 PM,9,41.922803673,-87.687856799,POINT (-87.687856798626 41.922803672512)
2358 W 119TH ST,02/25/2022 12:15:53 PM,02/25/2022 12:19:30 PM,11,41.677328539,-87.679938809,POINT (-87.67993880865 41.677328538554)
2058 N WESTERN AVE,02/25/2022 12:19:35 PM,02/25/2022 12:20:29 PM,1,41.919354944,-87.688107511,POINT (-87.688107511383 41.919354943791)
1744 N WESTERN AVE,02/25/2022 12:21:27 PM,02/25/2022 12:22:20 PM,5,41.913393877,-87.687417866,POINT (-87.687417865996 41.913393877124)
1626 N WESTERN AVE,02/25/2022 12:23:22 PM,02/25/2022 12:24:18 PM,3,41.911224019,-87.687564575,POINT (-87.687564574561 41.911224018931)
1358 N WESTERN AVE,02/24/2022 02:05:42 PM,02/25/2022 12:25:57 PM,18,41.906545532,-87.687514567,POINT (-87.687514567351 41.906545532148)
200 W 111TH ST,02/25/2022 12:25:54 PM,02/25/2022 12:27:40 PM,21,41.692613452,-87.628155286,POINT (-87.62815528588 41.692613452288)
824 N WESTERN AVE,02/25/2022 12:27:07 PM,02/25/2022 12:28:11 PM,3,41.89657209,-87.686979121,POINT (-87.686979120755 41.896572089718)
300 W 111TH ST,02/15/2022 12:33:10 PM,02/25/2022 12:30:41 PM,47,41.692725605,-87.630530663,POINT (-87.630530663372 41.692725605112)
600 W 111TH ST,02/25/2022 12:31:59 PM,02/25/2022 12:33:04 PM,30,41.692686727,-87.637755965,POINT (-87.637755964764 41.692686727108)
759 W 111TH ST,02/25/2022 12:33:53 PM,02/25/2022 12:34:46 PM,19,41.692282568,-87.642261694,POINT (-87.642261694288 41.692282567635)
546 W 111TH ST,02/23/2022 05:17:30 PM,02/25/2022 12:36:32 PM,30,41.692635863,-87.637015593,POINT (-87.63701559343 41.692635862751)
415 W 111TH ST,02/23/2022 11:13:54 AM,02/25/2022 12:37:58 PM,64,41.692120915,-87.63357436,POINT (-87.633574359907 41.692120915186)
2800 W DIVERSEY AVE,02/25/2022 12:57:28 PM,02/25/2022 12:58:13 PM,12,41.932185763,-87.697746416,POINT (-87.697746415951 41.932185763283)
2900 W DIVERSEY AVE,02/25/2022 12:59:02 PM,02/25/2022 12:59:45 PM,16,41.93216867,-87.700202457,POINT (-87.700202457148 41.932168669851)
3442 W DIVERSEY AVE,02/25/2022 01:00:39 PM,02/25/2022 01:01:19 PM,3,41.932043653,-87.713823999,POINT (-87.713823998904 41.93204365285)
3808 W DIVERSEY AVE,02/25/2022 01:02:08 PM,02/25/2022 01:02:39 PM,3,41.93193755,-87.72251417,POINT (-87.722514169576 41.93193754995)
3747 W DIVERSEY AVE,02/25/2022 01:03:24 PM,02/25/2022 01:03:58 PM,2,41.931782572,-87.721547516,POINT (-87.721547516209 41.931782571516)
3549 W DIVERSEY AVE,02/25/2022 01:04:40 PM,02/25/2022 01:05:18 PM,9,41.931842079,-87.716727073,POINT (-87.716727072881 41.931842078636)
6650 S STONY ISLAND AVE,02/18/2022 10:37:46 AM,02/25/2022 01:05:56 PM,10,41.773347132,-87.586301885,POINT (-87.586301885395 41.773347132457)
3401 W DIVERSEY AVE,02/25/2022 01:06:01 PM,02/25/2022 01:06:41 PM,2,41.931898838,-87.712502943,POINT (-87.712502943163 41.931898837602)
6650 S STONY ISLAND AVE,02/20/2022 01:16:52 PM,02/25/2022 01:06:53 PM,5,41.773347132,-87.586301885,POINT (-87.586301885395 41.773347132457)
6402 S CORNELL DR,02/25/2022 01:07:40 PM,02/25/2022 01:08:30 PM,10,41.778571982,-87.585263696,POINT (-87.585263695531 41.778571981694)
3305 W DIVERSEY AVE,02/25/2022 01:07:37 PM,02/25/2022 01:08:34 PM,1,41.931923961,-87.710126873,POINT (-87.710126872602 41.931923961481)
6502 S CORNELL DR,02/25/2022 01:09:10 PM,02/25/2022 01:09:57 PM,10,41.776917149,-87.585862128,POINT (-87.585862127861 41.776917149017)
3237 W DIVERSEY AVE,02/25/2022 01:09:23 PM,02/25/2022 01:10:07 PM,6,41.931940727,-87.708979204,POINT (-87.708979203712 41.931940727371)
4300 S ARCHER AVE,02/25/2022 01:10:05 PM,02/25/2022 01:10:55 PM,6,41.81532762,-87.702545094,POINT (-87.702545094473 41.815327620011)
3155 W DIVERSEY AVE,02/25/2022 01:10:46 PM,02/25/2022 01:11:26 PM,16,41.931953458,-87.707171396,POINT (-87.707171396068 41.931953458326)
6701 S STONY ISLAND AVE,02/25/2022 01:11:14 PM,02/25/2022 01:12:04 PM,10,41.773170947,-87.585990713,POINT (-87.585990712938 41.773170946743)
5600 S ARCHER AVE,02/25/2022 01:11:25 PM,02/25/2022 01:12:09 PM,10,41.797915821,-87.750651021,POINT (-87.750651021273 41.797915821268)
3051 W DIVERSEY AVE,02/25/2022 01:12:13 PM,02/25/2022 01:12:51 PM,6,41.931968902,-87.704581456,POINT (-87.704581456247 41.931968901756)
3138 W 63RD ST,02/25/2022 01:13:01 PM,02/25/2022 01:13:54 PM,4,41.779270075,-87.70233296,POINT (-87.702332960433 41.779270075417)
2943 W DIVERSEY AVE,02/25/2022 01:13:35 PM,02/25/2022 01:14:12 PM,5,41.931992624,-87.701845145,POINT (-87.701845145049 41.931992624066)
6001 S CORNELL DR,02/25/2022 01:13:11 PM,02/25/2022 01:14:15 PM,15,41.7860317,-87.584902198,POINT (-87.584902197763 41.786031699968)
3257 W 63RD ST,02/25/2022 01:14:23 PM,02/25/2022 01:15:15 PM,7,41.778754107,-87.705305881,POINT (-87.705305880606 41.778754107317)
957 E 54TH PL,02/16/2022 11:28:07 AM,02/25/2022 01:15:27 PM,19,41.79649318,-87.601244208,POINT (-87.601244208231 41.796493179513)
4000 W DIVERSEY AVE,02/25/2022 01:14:58 PM,02/25/2022 01:15:34 PM,3,41.931875927,-87.727231124,POINT (-87.727231124024 41.931875927074)
1006 E 54TH ST,02/16/2022 11:27:10 AM,02/25/2022 01:16:20 PM,2,41.79794234,-87.601276492,POINT (-87.601276492358 41.797942339931)
4448 W DIVERSEY AVE,02/25/2022 01:16:16 PM,02/25/2022 01:16:54 PM,2,41.931726383,-87.738784288,POINT (-87.738784287512 41.931726382556)
5300 S GREENWOOD AVE,02/22/2022 12:17:57 PM,02/25/2022 01:17:10 PM,71,41.798104739,-87.599826599,POINT (-87.599826599429 41.798104738957)
3500 W 63RD ST,02/23/2022 11:03:18 AM,02/25/2022 01:18:20 PM,19,41.778940243,-87.71064974,POINT (-87.710649739861 41.778940243126)
4852 W DIVERSEY AVE,02/25/2022 01:17:41 PM,02/25/2022 01:18:21 PM,2,41.931596596,-87.748613955,POINT (-87.748613955397 41.931596595726)
3954 W 63RD ST,02/13/2022 05:41:35 PM,02/25/2022 01:19:10 PM,8,41.778752265,-87.722387387,POINT (-87.722387387017 41.778752265362)
5119 W DIVERSEY AVE,02/25/2022 01:19:13 PM,02/25/2022 01:19:50 PM,4,41.931347428,-87.754820949,POINT (-87.754820948683 41.931347428159)
5400 W 63RD ST,02/24/2022 07:16:01 PM,02/25/2022 01:20:07 PM,5,41.778233501,-87.757114095,POINT (-87.757114094601 41.778233501423)
5704 W 63RD ST,02/23/2022 10:19:40 AM,02/25/2022 01:21:46 PM,2,41.77808995,-87.764461497,POINT (-87.764461497404 41.778089949855)
2630 N MILWAUKEE AVE,02/23/2022 01:53:06 PM,02/25/2022 01:22:03 PM,8,41.929496275,-87.708269551,POINT (-87.708269550912 41.929496274718)
3005 W 63RD ST,02/19/2022 04:00:41 PM,02/25/2022 01:22:45 PM,24,41.778794161,-87.698575068,POINT (-87.698575067701 41.77879416098)
2748 N MILWAUKEE AVE,02/23/2022 01:54:50 PM,02/25/2022 01:23:05 PM,86,41.930919134,-87.71098226,POINT (-87.710982260305 41.930919134167)
3335 W 63RD ST,02/19/2022 04:01:29 PM,02/25/2022 01:23:44 PM,2,41.778723774,-87.707057754,POINT (-87.707057753784 41.778723774288)
5400 S GREENWOOD AVE,02/17/2022 07:54:18 AM,02/25/2022 01:24:12 PM,53,41.797958484,-87.599714301,POINT (-87.599714300986 41.797958484388)
800 W ALDINE AVE,02/25/2022 01:23:25 PM,02/25/2022 01:24:16 PM,21,41.941885032,-87.649514079,POINT (-87.649514079371 41.941885032158)
3357 W 63RD ST,02/01/2022 02:46:27 PM,02/25/2022 01:24:41 PM,4,41.778631729,-87.707774654,POINT (-87.707774654476 41.778631728845)
5400 S GREENWOOD AVE,02/22/2022 12:16:37 PM,02/25/2022 01:25:21 PM,17,41.795625143,-87.599770681,POINT (-87.599770681247 41.795625143473)
4901 W 63RD ST,02/21/2022 09:58:32 AM,02/25/2022 01:25:29 PM,2,41.778132796,-87.744877432,POINT (-87.744877432065 41.778132795953)
2816 N MILWAUKEE AVE,02/25/2022 01:24:40 PM,02/25/2022 01:25:53 PM,35,41.932403536,-87.713039499,POINT (-87.713039498929 41.93240353631)
1124 N DAMEN AVE,02/25/2022 01:25:05 PM,02/25/2022 01:25:54 PM,1,41.902134757,-87.677497929,POINT (-87.677497928963 41.902134757399)
2612 N DAMEN AVE,02/25/2022 01:26:33 PM,02/25/2022 01:27:17 PM,4,41.92897241,-87.678385325,POINT (-87.678385325485 41.92897240962)
5400 S LAKE SHORE DR,02/04/2022 04:27:14 PM,02/25/2022 01:28:23 PM,100,41.797838644,-87.580777603,POINT (-87.580777602606 41.797838644481)
3145 N DAMEN AVE,02/25/2022 01:27:52 PM,02/25/2022 01:28:28 PM,3,41.939098011,-87.67823708,POINT (-87.678237080116 41.93909801074)
5755 W 63RD ST,02/23/2022 04:51:09 PM,02/25/2022 01:28:38 PM,2,41.777802937,-87.766297377,POINT (-87.766297376615 41.777802937285)
3711 N MILWAUKEE AVE,02/25/2022 01:28:16 PM,02/25/2022 01:29:09 PM,15,41.948411333,-87.738848089,POINT (-87.738848089188 41.948411333313)
5500 S LAKE SHORE DR,02/03/2022 08:51:27 AM,02/25/2022 01:29:23 PM,86,41.795100287,-87.579366465,POINT (-87.579366465301 41.795100287454)
3250 N DAMEN AVE,02/25/2022 01:29:12 PM,02/25/2022 01:29:50 PM,2,41.941073166,-87.678747263,POINT (-87.678747263486 41.941073166069)
3860 N MILWAUKEE AVE,02/25/2022 01:29:55 PM,02/25/2022 01:30:49 PM,12,41.951091424,-87.744107502,POINT (-87.744107501696 41.951091423708)
5757 W 63RD ST,02/24/2022 08:45:56 AM,02/25/2022 01:30:52 PM,2,41.777879003,-87.766415762,POINT (-87.766415761678 41.777879002969)
3324 N DAMEN AVE,02/25/2022 01:30:34 PM,02/25/2022 01:31:15 PM,12,41.942175122,-87.67878495,POINT (-87.678784950311 41.942175122085)
2348 W 119TH ST,02/25/2022 01:32:16 PM,02/25/2022 01:32:59 PM,9,41.677324923,-87.679790483,POINT (-87.679790482649 41.677324922672)
4200 W 47TH ST,02/24/2022 07:39:09 PM,02/25/2022 01:33:26 PM,1,41.808168107,-87.728866996,POINT (-87.72886699573 41.808168106791)
4107 N MILWAUKEE AVE,02/25/2022 01:32:03 PM,02/25/2022 01:33:55 PM,12,41.955580167,-87.74968727,POINT (-87.749687269538 41.955580166531)
4201 W 47TH ST,02/24/2022 06:00:16 PM,02/25/2022 01:34:07 PM,1,41.807816875,-87.728481671,POINT (-87.728481671117 41.80781687538)
2433 W 119TH ST,02/25/2022 01:33:35 PM,02/25/2022 01:34:17 PM,10,41.677218736,-87.682053223,POINT (-87.682053223158 41.677218736415)
459 W 47TH ST,02/22/2022 09:52:25 PM,02/25/2022 01:34:56 PM,1,41.808227951,-87.637721362,POINT (-87.637721362371 41.80822795121)
411 W 47TH ST,02/23/2022 01:20:44 PM,02/25/2022 01:35:39 PM,13,41.808962386,-87.636333824,POINT (-87.636333823565 41.808962386047)
2402 W 119TH ST,02/25/2022 01:34:53 PM,02/25/2022 01:35:41 PM,16,41.67735389,-87.680903892,POINT (-87.680903891886 41.677353889954)
4223 N MILWAUKEE AVE,02/25/2022 01:35:09 PM,02/25/2022 01:35:58 PM,10,41.957694016,-87.751801249,POINT (-87.751801248984 41.957694015577)
4431 N MILWAUKEE AVE,02/17/2022 08:50:20 AM,02/25/2022 01:36:52 PM,40,41.961546606,-87.755267858,POINT (-87.755267858007 41.961546605579)
1901 W 119TH ST,02/25/2022 01:36:21 PM,02/25/2022 01:37:06 PM,16,41.677328742,-87.66879232,POINT (-87.668792319882 41.677328741951)
2741 W 47TH ST,02/24/2022 06:15:37 PM,02/25/2022 01:37:06 PM,7,41.80807548,-87.693401975,POINT (-87.693401975088 41.808075479985)
5240 N MILWAUKEE AVE,02/24/2022 06:47:00 AM,02/25/2022 01:37:54 PM,22,41.975690628,-87.768486633,POINT (-87.768486632779 41.975690627528)
2743 W 47TH ST,02/16/2022 10:09:33 PM,02/25/2022 01:37:59 PM,7,41.808108782,-87.69349107,POINT (-87.693491070326 41.808108782228)
2100 W 119TH ST,02/25/2022 01:37:44 PM,02/25/2022 01:38:28 PM,8,41.67759467,-87.673421851,POINT (-87.673421850665 41.677594670442)
2749 W 47TH ST,02/23/2022 06:48:13 AM,02/25/2022 01:38:54 PM,8,41.80807112,-87.693677139,POINT (-87.693677138508 41.808071120117)
2731 W 47TH ST,02/16/2022 10:08:52 PM,02/25/2022 01:39:54 PM,2,41.808227865,-87.692863514,POINT (-87.692863514467 41.808227864635)
6124 N MILWAUKEE AVE,02/23/2022 05:36:17 PM,02/25/2022 01:41:00 PM,5,41.993002385,-87.783826301,POINT (-87.783826301488 41.993002384971)
2200 W 119TH ST,02/25/2022 01:40:33 PM,02/25/2022 01:41:26 PM,5,41.677577127,-87.675464475,POINT (-87.675464474794 41.677577127)
4300 S PULASKI RD,02/24/2022 05:45:09 PM,02/25/2022 01:42:21 PM,2,41.815203334,-87.723867658,POINT (-87.723867658002 41.815203333665)
2000 W 119TH ST,02/25/2022 01:42:05 PM,02/25/2022 01:42:53 PM,5,41.677459213,-87.670686167,POINT (-87.670686167352 41.677459213303)
4635 N MILWAUKEE AVE,02/25/2022 01:41:54 PM,02/25/2022 01:42:54 PM,20,41.965038908,-87.757949259,POINT (-87.757949259137 41.965038907635)
4050 S PULASKI RD,02/24/2022 07:35:56 PM,02/25/2022 01:43:07 PM,5,41.819027326,-87.724081828,POINT (-87.724081827596 41.819027325683)
5710 S PULASKI RD,02/24/2022 01:10:51 PM,02/25/2022 01:43:54 PM,13,41.789219389,-87.72336548,POINT (-87.723365480058 41.789219388685)
6858 S PULASKI RD,02/22/2022 12:30:12 PM,02/25/2022 01:44:38 PM,6,41.767743214,-87.722491164,POINT (-87.722491163651 41.767743214345)
6900 S PULASKI RD,02/23/2022 11:00:54 AM,02/25/2022 01:45:24 PM,5,41.767611297,-87.722866738,POINT (-87.722866737591 41.767611296976)
4709 N MILWAUKEE AVE,02/25/2022 01:43:40 PM,02/25/2022 01:45:50 PM,5,41.966016904,-87.758697462,POINT (-87.758697461712 41.966016904143)
10906 S WESTERN AVE,02/24/2022 11:53:30 AM,02/25/2022 01:46:05 PM,11,41.695161598,-87.681378734,POINT (-87.681378734163 41.695161597527)
10702 S WESTERN AVE,02/24/2022 09:57:15 AM,02/25/2022 01:47:13 PM,16,41.699086782,-87.681393465,POINT (-87.681393464526 41.699086782071)
4520 N MILWAUKEE AVE,02/25/2022 01:46:22 PM,02/25/2022 01:47:26 PM,3,41.962854896,-87.7566987,POINT (-87.756698700257 41.962854896462)
6700 S PULASKI RD,02/18/2022 08:48:08 PM,02/25/2022 01:47:49 PM,9,41.771288487,-87.722689214,POINT (-87.722689214237 41.771288487267)
7600 S PULASKI RD,02/24/2022 08:05:56 PM,02/25/2022 01:48:39 PM,18,41.754047829,-87.723139681,POINT (-87.723139681194 41.754047828919)
3616 N MILWAUKEE AVE,02/25/2022 01:48:15 PM,02/25/2022 01:49:06 PM,5,41.946446348,-87.736340638,POINT (-87.736340637542 41.946446348036)
7904 S PULASKI RD,02/24/2022 01:19:55 PM,02/25/2022 01:49:25 PM,1,41.749155335,-87.722014576,POINT (-87.722014575731 41.74915533467)
3221 S WESTERN AVE,02/25/2022 01:09:36 AM,02/25/2022 01:50:18 PM,7,41.834965346,-87.684453748,POINT (-87.684453748184 41.834965346319)
3064 N MILWAUKEE AVE,02/25/2022 01:49:45 PM,02/25/2022 01:50:44 PM,11,41.936811206,-87.720269996,POINT (-87.720269996074 41.936811205579)
4259 S WESTERN BLVD,02/22/2022 08:52:16 PM,02/25/2022 01:51:02 PM,2,41.815711238,-87.684077995,POINT (-87.684077994589 41.81571123786)
4701 S WESTERN BLVD,02/16/2022 12:45:42 PM,02/25/2022 01:51:46 PM,5,41.808425191,-87.683879465,POINT (-87.683879464922 41.808425191498)
4600 S WESTERN AVE,02/21/2022 10:29:57 AM,02/25/2022 01:52:31 PM,4,41.810020339,-87.684971283,POINT (-87.684971282513 41.81002033917)
6501 S CORNELL DR,02/25/2022 01:52:05 PM,02/25/2022 01:52:54 PM,5,41.776821638,-87.585160276,POINT (-87.585160276389 41.776821637973)
4700 S WESTERN AVE,02/24/2022 09:42:49 AM,02/25/2022 01:53:17 PM,2,41.80827713,-87.684844943,POINT (-87.684844943251 41.808277129522)
2800 E 79TH ST,02/25/2022 01:55:48 PM,02/25/2022 01:57:00 PM,1,41.751946587,-87.556940963,POINT (-87.556940962947 41.751946587012)
5401 S WESTERN AVE,02/23/2022 01:45:09 PM,02/25/2022 01:57:05 PM,4,41.795113314,-87.683967005,POINT (-87.683967005483 41.795113314201)
5462 S WESTERN AVE,02/23/2022 01:43:39 PM,02/25/2022 01:57:54 PM,2,41.793660074,-87.684152497,POINT (-87.68415249684 41.793660073616)
5506 S WESTERN AVE,02/23/2022 01:44:30 PM,02/25/2022 01:58:56 PM,5,41.793159038,-87.684137661,POINT (-87.684137660906 41.793159037828)
6131 S WESTERN AVE,02/21/2022 07:20:12 PM,02/25/2022 01:59:52 PM,3,41.781967124,-87.68361076,POINT (-87.683610759516 41.781967124254)
6259 S WESTERN AVE,02/18/2022 02:53:59 PM,02/25/2022 02:00:51 PM,4,41.779223853,-87.683645112,POINT (-87.683645112348 41.779223853005)
11200 S HALSTED ST,02/23/2022 09:37:41 AM,02/25/2022 02:01:26 PM,51,41.690298641,-87.642802667,POINT (-87.642802667448 41.690298641352)
6647 S WESTERN AVE,02/19/2022 09:34:47 PM,02/25/2022 02:01:49 PM,2,41.771985448,-87.683449996,POINT (-87.683449995573 41.771985448248)
6900 S WESTERN AVE,02/22/2022 01:29:19 PM,02/25/2022 02:02:27 PM,4,41.768339825,-87.683349174,POINT (-87.683349174445 41.768339825272)
7849 S WESTERN AVE,02/21/2022 10:07:58 AM,02/25/2022 02:03:06 PM,2,41.750548228,-87.682756626,POINT (-87.682756625506 41.750548227758)
2900 E 79TH ST,02/25/2022 01:57:38 PM,02/25/2022 02:03:41 PM,2,41.752082467,-87.553862278,POINT (-87.553862278312 41.75208246672)
7855 S WESTERN AVE,02/21/2022 03:33:46 PM,02/25/2022 02:03:53 PM,3,41.750397026,-87.682752402,POINT (-87.682752402227 41.750397025562)
8107 S WESTERN AVE,02/16/2022 02:30:55 PM,02/25/2022 02:04:38 PM,3,41.746196428,-87.682651709,POINT (-87.682651709057 41.746196428104)
8100 S LAKE SHORE DR,02/25/2022 02:04:15 PM,02/25/2022 02:05:00 PM,6,41.748259839,-87.540667959,POINT (-87.540667958591 41.748259838583)
8228 S PULASKI RD,02/10/2022 07:22:43 PM,02/25/2022 02:05:43 PM,3,41.743241146,-87.721829461,POINT (-87.721829461041 41.743241146378)
8248 S PULASKI RD,02/15/2022 09:24:48 PM,02/25/2022 02:06:25 PM,10,41.742558375,-87.72180627,POINT (-87.721806269519 41.742558375052)
8057 S LAKE SHORE DR,02/25/2022 02:05:54 PM,02/25/2022 02:06:39 PM,6,41.749388653,-87.540832224,POINT (-87.540832223916 41.749388653052)
8421 S PULASKI RD,02/21/2022 04:01:12 PM,02/25/2022 02:07:10 PM,5,41.739691485,-87.721214391,POINT (-87.721214391079 41.739691484617)
8058 S LAKE SHORE DR,02/25/2022 02:07:37 PM,02/25/2022 02:08:31 PM,8,41.749288426,-87.541012887,POINT (-87.54101288662 41.749288425603)
4202 W IRVING PARK RD,02/25/2022 09:26:54 AM,02/25/2022 02:09:35 PM,14,41.953604633,-87.732479274,POINT (-87.732479274092 41.953604632555)
7934 S LAKE SHORE DR,02/25/2022 02:09:19 PM,02/25/2022 02:10:12 PM,1,41.751268649,-87.545819663,POINT (-87.545819663297 41.751268649386)
2218 E 79TH ST,02/25/2022 02:11:18 PM,02/25/2022 02:12:11 PM,3,41.751865052,-87.570214666,POINT (-87.570214666485 41.751865051871)
4802 W IRVING PARK RD,02/25/2022 02:11:26 PM,02/25/2022 02:12:16 PM,1,41.953499281,-87.747632286,POINT (-87.747632285763 41.953499280828)
8500 S PULASKI RD,02/24/2022 07:06:35 AM,02/25/2022 02:12:49 PM,6,41.738290928,-87.721952184,POINT (-87.721952183924 41.738290927598)
8616 S PULASKI RD,02/24/2022 01:21:42 PM,02/25/2022 02:13:37 PM,5,41.736069191,-87.721943155,POINT (-87.721943155349 41.736069191351)
4052 W IRVING PARK RD,02/25/2022 02:12:58 PM,02/25/2022 02:14:05 PM,24,41.953726972,-87.728926677,POINT (-87.728926676587 41.953726971817)
2141 E 79TH ST,02/25/2022 02:13:11 PM,02/25/2022 02:14:15 PM,1,41.751444152,-87.571953219,POINT (-87.571953219043 41.751444152265)
6019 S ARCHER AVE,02/23/2022 11:58:19 AM,02/25/2022 02:15:17 PM,4,41.794742191,-87.767070826,POINT (-87.767070826213 41.794742191281)
7125 W IRVING PARK RD,02/25/2022 02:15:00 PM,02/25/2022 02:15:43 PM,2,41.952679934,-87.804578712,POINT (-87.804578712099 41.952679933704)
6169 S ARCHER AVE,02/23/2022 07:23:20 PM,02/25/2022 02:16:04 PM,2,41.793684985,-87.773098549,POINT (-87.773098549479 41.79368498527)
6415 W ARCHER AVE,02/23/2022 07:26:12 PM,02/25/2022 02:16:55 PM,13,41.792120819,-87.782490287,POINT (-87.782490286831 41.792120819192)
2044 E 79TH ST,02/25/2022 02:14:58 PM,02/25/2022 02:16:59 PM,1,41.751855616,-87.574170226,POINT (-87.574170225987 41.751855616008)
7051 W IRVING PARK RD,02/25/2022 02:16:17 PM,02/25/2022 02:17:04 PM,5,41.952677608,-87.80320998,POINT (-87.803209979937 41.952677608186)
6751 W IRVING PARK RD,02/25/2022 02:18:09 PM,02/25/2022 02:18:56 PM,1,41.952677215,-87.795763195,POINT (-87.795763195454 41.952677215281)
6401 S CORNELL DR,02/25/2022 02:18:31 PM,02/25/2022 02:19:15 PM,5,41.778578202,-87.584875036,POINT (-87.584875035556 41.778578202434)
6525 W IRVING PARK RD,02/25/2022 02:20:14 PM,02/25/2022 02:21:09 PM,3,41.952783995,-87.790011411,POINT (-87.790011411211 41.952783994976)
6301 W IRVING PARK RD,02/25/2022 02:22:01 PM,02/25/2022 02:22:53 PM,1,41.952870323,-87.784360822,POINT (-87.784360822047 41.952870322532)
6301 S CORNELL DR,02/25/2022 02:21:57 PM,02/25/2022 02:23:55 PM,3,41.780420625,-87.5843413,POINT (-87.584341300306 41.780420624901)
6259 W IRVING PARK RD,02/25/2022 02:24:19 PM,02/25/2022 02:25:04 PM,2,41.952876341,-87.783899103,POINT (-87.783899103441 41.952876340536)
6110 W IRVING PARK RD,02/25/2022 02:25:39 PM,02/25/2022 02:26:24 PM,1,41.953096861,-87.77975868,POINT (-87.779758679512 41.953096861489)
4951 W IRVING PARK RD,02/25/2022 02:27:13 PM,02/25/2022 02:31:14 PM,3,41.953294652,-87.751865479,POINT (-87.751865479261 41.953294652164)
4715 W IRVING PARK RD,02/25/2022 02:32:33 PM,02/25/2022 02:33:25 PM,3,41.953364339,-87.746176244,POINT (-87.746176244069 41.953364339287)
4541 W IRVING PARK RD,02/25/2022 02:34:12 PM,02/25/2022 02:34:59 PM,12,41.953404141,-87.742189401,POINT (-87.742189400988 41.953404140683)
