Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),,,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),,,,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),,,,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),,,,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),
9.416154292,0.49382309,-0.200732575,0.20459534,,,9.370301917,-0.060623932,-0.065863037,0.053559418,,,,9.370890083,-0.437839508,0.205223236,0.32389725,,,,9.370895958,-0.310753784,-0.49262558,0.182142029,,,,9.371020833,0.148341522,0.178878021,0.054008484,
9.426122292,0.458346863,-0.200732575,0.21731888,,,9.380270917,-0.016316071,-0.080532532,0.081102142,,,,9.380858083,-0.470771027,0.118553467,0.24306534,,,,9.380864958,-0.302371216,-0.426463165,0.26207581,,,,9.380989833,0.161065064,0.202828217,0.102058563,
9.436091292,0.436192932,-0.228275299,0.190374908,,,9.390239917,-0.039368134,-0.063617706,0.042482452,,,,9.390827083,-0.411194916,-0.081430664,0.192171173,,,,9.390833958,-0.276475067,-0.428708496,0.27569748,,,,9.390958833,0.159867554,0.217946777,0.133193817,
9.446059292,0.397273865,-0.27497818,0.135289459,,,9.400207917,-0.174537048,-0.05269043,0.035447083,,,,9.400796083,-0.291144562,-0.234262848,0.088736267,,,,9.400801958,-0.264949036,-0.49142807,0.2462088,,,,9.400927833,0.151934052,0.228724365,0.104004517,
9.456027292,0.291443939,-0.217946777,0.076162415,,,9.410176917,-0.192200317,-0.060773621,-0.020087433,,,,9.410764083,-0.194745026,-0.309406586,-0.011255798,,,,9.410770958,-0.260608063,-0.571810913,0.20624191,,,,9.410896833,0.171094208,0.230071564,0.076611481,
9.465996292,0.169148254,-0.111069031,0.11418335,,,9.420145917,-0.103135529,-0.154628449,0.006706848,,,,9.420733083,-0.131277008,-0.366437988,0.010149689,,,,9.420739958,-0.227975922,-0.709973602,0.174208527,,,,9.420865833,0.144150238,0.223185883,0.080802765,
9.475964292,0.092807007,-0.054636383,0.20175125,,,9.430114917,0.019459534,-0.200582886,0.163730316,,,,9.430702083,-0.105530548,-0.306113434,0.1387323,,,,9.430708958,-0.221389618,-0.893342285,0.136187592,,,,9.430834833,0.107177124,0.21644989,0.099663544,
9.485933292,0.124541016,-0.07604187,0.23243744,,,9.440083917,0.118852844,-0.185015259,0.147114868,,,,9.440670083,-0.165256348,-0.083526306,0.25638763,,,,9.440676958,-0.202977905,-1.010398865,0.015388794,,,,9.440803833,0.121547241,0.214204559,0.099513855,
9.495901292,0.236957245,-0.185314636,0.195614014,,,9.450052917,0.181871796,-0.225580902,0.136037903,,,,9.450639083,-0.283959503,0.150886231,0.28093658,,,,9.450645958,-0.218994598,-1.025517426,-0.043438873,,,,9.450772833,0.181572418,0.228275299,0.09187973,
9.505869292,0.338895264,-0.308807831,0.088736267,,,9.460020917,0.180075531,-0.335602112,0.050266266,,,,9.460607083,-0.438138886,0.270936585,0.32569351,,,,9.460614958,-0.241747284,-0.987945557,0.032153931,,,,9.460741833,0.185464325,0.201181641,0.0790065,
9.515838292,0.41074585,-0.40251297,0.021226654,,,9.469989917,0.079185333,-0.431851959,-0.069484711,,,,9.470576083,-0.535436554,0.239052887,0.24665787,,,,9.470582958,-0.221988373,-0.875529327,0.040237122,,,,9.470710833,0.124690704,0.185164948,0.082299652,
9.525806292,0.399369507,-0.414338379,0.016885681,,,9.479958917,0.01751358,-0.43993515,-0.261834717,,,,9.480545083,-0.554147644,0.021405487,0.178998566,,,,9.480551958,-0.279019775,-0.704285431,0.102208252,,,,9.480679833,0.07259903,0.186212769,0.109992065,
9.535775292,0.26914032,-0.321231995,0.035147705,,,9.489927917,0.069754944,-0.487835541,-0.28832962,,,,9.490513083,-0.450563049,-0.296233978,0.101459808,,,,9.490520958,-0.378113709,-0.522862701,0.109243622,,,,9.490648833,0.036673737,0.158071289,0.137983856,
9.545743292,0.135168915,-0.2176474,0.037393036,,,9.499896917,0.055534515,-0.508642273,-0.165884247,,,,9.500482083,-0.3065625,-0.480500794,0.009401245,,,,9.500488958,-0.467627564,-0.46223877,0.143821716,,,,9.500617833,0.017812958,0.130678253,0.13289444,
9.555712292,0.040116577,-0.159418488,-0.023230896,,,9.509865917,-0.006436615,-0.378562775,-0.153310394,,,,9.510450875,-0.259859619,-0.504001923,0.021526031,,,,9.510457958,-0.545615387,-0.513282623,0.137834167,,,,9.510586833,-0.023201752,0.120649109,0.123164673,
9.565680292,-0.010927277,-0.194595337,-0.060054321,,,9.519833917,-0.163011017,-0.147892456,-0.131455841,,,,9.520418875,-0.203876038,-0.391436005,0.159838409,,,,9.520426958,-0.546064453,-0.665216675,0.026914825,,,,9.520555833,-0.101638641,0.14040802,0.116578369,
9.575648292,-0.023650818,-0.330363007,-0.077867279,,,9.529802917,-0.346529388,0.015417938,0.065983582,,,,9.530387875,-0.221988373,-0.099542999,0.157593079,,,,9.530395958,-0.546064453,-0.864302673,-0.037002258,,,,9.530524833,-0.139509888,0.117954712,0.119422455,
9.585617292,0.02694397,-0.470771027,-0.082807007,,,9.539771917,-0.316441956,0.13576767,0.17615448,,,,9.540356875,-0.357456665,0.169597321,0.087987823,,,,9.540363958,-0.546663208,-0.985700226,-0.070083466,,,,9.540493833,-0.139360199,0.102686462,0.095023193,
9.595585292,0.138761444,-0.552650757,-0.156753235,,,9.549740917,-0.212108917,0.201331329,0.18079483,,,,9.550324875,-0.43649231,0.212557983,0.082449341,,,,9.550332958,-0.511785736,-1.001716919,-0.107505646,,,,9.550462833,-0.170196075,0.086220703,0.091280975,
9.605554292,0.175884247,-0.523311768,-0.113792572,,,9.559709917,-0.083226929,0.149988098,0.26252487,,,,9.560293875,-0.431253204,0.12633728,0.039488678,,,,9.560301958,-0.490679627,-0.90920929,-0.120827942,,,,9.560431833,-0.177381134,0.077987823,0.126308136,
9.615522292,0.154329071,-0.432001648,0.107297668,,,9.569678917,0.058827667,0.032482452,0.28587631,,,,9.570262875,-0.463436279,0.04565506,-0.057210236,,,,9.570269958,-0.529149628,-0.763412476,-0.060802765,,,,9.570400833,-0.173339539,0.082029419,0.123164673,
9.625491292,0.182171173,-0.330961762,0.23318588,,,9.579646917,0.133073273,-0.103584595,0.177950745,,,,9.580230875,-0.484692078,-0.036074982,-0.108553467,,,,9.580238958,-0.551602936,-0.642913055,-0.014399261,,,,9.580369833,-0.165705414,0.083376617,0.092628174,
9.635459292,0.273331604,-0.218096466,0.143522339,,,9.589615917,0.066611481,-0.300574951,0.093526306,,,,9.590199875,-0.473315735,-0.129031677,-0.06604187,,,,9.590207958,-0.60025177,-0.567020874,0.057002258,,,,9.590338833,-0.142653351,0.081580353,0.088586578,
9.645427292,0.348774719,-0.161364441,0.131547241,,,9.599584917,0.07843689,-0.439635773,0.006407471,,,,9.600168875,-0.439635773,-0.210462341,0.051314087,,,,9.600175958,-0.622705078,-0.548309784,0.058199768,,,,9.600307833,-0.121996307,0.09131012,0.080353699,
9.655396292,0.33230896,-0.14040802,0.196661835,,,9.609553917,0.054037628,-0.636925507,0.002066498,,,,9.610136875,-0.332907715,-0.155526581,0.121967163,,,,9.610144958,-0.535586243,-0.63647644,0.082149963,,,,9.610276833,-0.104333038,0.113314362,0.088586578,
9.665364292,0.283660126,-0.141455841,0.22570145,,,9.619522917,0.118553467,-0.666863251,-0.038050079,,,,9.620105875,-0.269739075,-0.001496887,0.043230896,,,,9.620113958,-0.418230286,-0.755478973,0.149659576,,,,9.620245833,-0.043858795,0.125588837,0.108644867,
9.675333292,0.220641174,-0.147593079,0.20205063,,,9.629491917,0.167651367,-0.577499085,-0.095530548,,,,9.630074875,-0.299078064,0.131875763,0.053858795,,,,9.630082958,-0.273630981,-0.79215271,0.147264557,,,,9.630214833,0.029189301,0.145796814,0.13049942,
9.685301292,0.166603546,-0.198038178,0.20579285,,,9.639459917,0.129031677,-0.449664917,-0.068137512,,,,9.640042875,-0.330662384,0.133672028,0.100711365,,,,9.640050958,-0.203277283,-0.761017456,0.169268799,,,,9.640183833,0.087867279,0.172591095,0.119123077,
9.695270292,0.126486969,-0.306113434,0.22300705,,,9.649428917,0.00583786,-0.211659851,-0.097177124,,,,9.650011875,-0.312100983,0.063767395,0.024968872,,,,9.650019958,-0.183218994,-0.686023407,0.165526581,,,,9.650152833,0.102087708,0.182620239,0.093975372,
9.705238292,0.123193817,-0.362097015,0.19022522,,,9.659397917,-0.177231445,-0.024698639,-0.032960663,,,,9.659979875,-0.263152771,-0.052091675,-0.045534515,,,,9.659988958,-0.180075531,-0.62135788,0.099364166,,,,9.660121833,0.089663544,0.187110901,0.081102142,
9.715207292,0.086370392,-0.361947327,0.183489227,,,9.669366917,-0.327069855,0.070503387,0.155198059,,,,9.669948875,-0.29952713,-0.236208801,-0.038798523,,,,9.669956958,-0.237855377,-0.622256012,0.096520081,,,,9.670090833,0.090861053,0.186961212,0.08259903,
9.725175292,0.055983582,-0.399668884,0.1878302,,,9.679335917,-0.267194367,-0.003442841,0.36356476,,,,9.679917875,-0.237855377,-0.312100983,0.097567902,,,,9.679925958,-0.28321106,-0.743653565,0.113285217,,,,9.680059833,0.087567902,0.1685495,0.088137512,
9.735143292,0.141156464,-0.437540131,0.066732025,,,9.689304917,0.053139496,-0.140258331,0.51998947,,,,9.689885875,-0.174686737,-0.250279541,-0.071131287,,,,9.689894958,-0.263152771,-0.878523102,0.037692413,,,,9.690028625,0.064515839,0.155077515,0.088137512,
9.745112292,0.24459137,-0.440833283,-0.041941986,,,9.699273917,0.352367249,-0.193397827,0.44409729,,,,9.699854875,-0.281863861,-0.131127319,-0.051072998,,,,9.699863958,-0.28545639,-0.917292481,0.046823425,,,,9.699997625,0.048499146,0.15567627,0.102357941,
9.755080292,0.283959503,-0.415535889,-0.023829651,,,9.709241917,0.452359314,-0.26794281,0.39529877,,,,9.709823875,-0.321681061,-0.063018951,0.125110626,,,,9.709831958,-0.319585419,-0.907413025,0.062241364,,,,9.709966625,0.046553192,0.160615997,0.091430664,
9.765049292,0.291893005,-0.364042969,0.134990082,,,9.719210917,0.433797913,-0.316741333,0.144869537,,,,9.719791875,-0.373024292,-0.055983582,-0.021434631,,,,9.719800958,-0.281115418,-0.818348236,0.051763153,,,,9.719935625,0.045505371,0.160466309,0.093526306,
9.775017292,0.300275574,-0.237256622,0.182890472,,,9.729179917,0.26914032,-0.306861877,-0.085052338,,,,9.729760875,-0.480351105,-0.114212494,-0.026074982,,,,9.729769958,-0.277971954,-0.674647064,0.051314087,,,,9.729904625,0.04445755,0.180524597,0.09068222,
9.784985292,0.26330246,-0.079185333,0.142324829,,,9.739148917,0.005538483,-0.261057129,-0.178308411,,,,9.739729875,-0.592168579,-0.148940277,-0.033709106,,,,9.739737958,-0.282761993,-0.564176788,0.061642609,,,,9.739873625,0.06556366,0.191601563,0.114632416,
9.794954292,0.17663269,-0.024998016,0.087538757,,,9.749117542,-0.245938568,-0.202828217,-0.081160431,,,,9.749697875,-0.48094986,-0.21180954,-0.422151337,,,,9.749706958,-0.235460358,-0.552052002,0.089784088,,,,9.749842625,0.073197784,0.190404053,0.115530548,
9.804922292,0.122595062,-0.143551483,0.060744476,,,9.759086542,-0.248632965,-0.147593079,-0.037002258,,,,9.759666875,-0.363144836,-0.409698029,-0.584264221,,,,9.759675958,-0.239651642,-0.585432587,0.120619965,,,,9.759811625,0.067060547,0.186961212,0.10475296,
9.814891292,0.130528565,-0.3264711,0.008652802,,,9.769054542,-0.075592804,-0.169747009,0.153701172,,,,9.769635875,-0.308807831,-0.476758575,-0.344762268,,,,9.769643958,-0.275277557,-0.690214691,0.16911911,,,,9.769780625,0.076341248,0.182470551,0.081850586,
9.824859292,0.162262573,-0.427660675,-0.119480743,,,9.779023542,0.063767395,-0.141306152,0.41251297,,,,9.779603875,-0.388741608,-0.34054184,-0.238632965,,,,9.779612958,-0.281414795,-0.849184113,0.080653076,,,,9.779749625,0.06780899,0.170046387,0.086940002,
9.834828292,0.202528839,-0.420625305,-0.242524872,,,9.788992542,0.189805298,-0.140258331,0.5369043,,,,9.789572875,-0.523461456,-0.012424164,-0.32934433,,,,9.789581958,-0.317789154,-0.953517151,0.026316071,,,,9.789718625,0.069156189,0.164657593,0.087688446,
9.844796292,0.221838684,-0.412093048,-0.248961487,,,9.798961542,0.229023743,-0.218395844,0.54169434,,,,9.799541875,-0.562530212,0.234412537,-0.390567017,,,,9.799550958,-0.379610596,-1.010548553,-0.039846344,,,,9.799687625,0.0597258,0.165106659,0.088885956,
9.854764292,0.221688995,-0.382754059,-0.192828217,,,9.808930542,0.149688721,-0.234412537,0.39185593,,,,9.809509875,-0.559386749,0.269589386,-0.911633453,,,,9.809518958,-0.400716705,-0.982407074,-0.140586853,,,,9.809656625,0.058228912,0.159717865,0.104603271,
9.864733292,0.226029968,-0.29832962,-0.204503937,,,9.818898542,0.016166382,-0.204175415,0.31895752,,,,9.819478875,-0.406255188,0.271834717,-1.908260956,,,,9.819487958,-0.445024567,-0.91504715,-0.147322845,,,,9.819625625,0.058977356,0.162861328,0.109093933,
9.874701292,0.237705689,-0.248932343,-0.190433197,,,9.828867542,-0.133222961,-0.188158722,0.30548553,,,,9.829447875,-0.115559692,0.158220978,-3.2533638,,,,9.829456958,-0.471220093,-0.828078003,-0.133401794,,,,9.829594625,0.063917084,0.170944519,0.089634399,
9.884670292,0.227676544,-0.267344055,-0.094033661,,,9.838836542,-0.114960938,-0.252524872,0.176902924,,,,9.839415875,0.14280304,0.181273041,-3.842987671,,,,9.839424958,-0.495469666,-0.782123566,-0.080262299,,,,9.839563625,0.067210236,0.171393585,0.096220703,
9.894638292,0.191152496,-0.240250397,0.002216187,,,9.848805542,-0.075592804,-0.349223785,0.18318985,,,,9.849384875,0.069455566,0.177231445,-5.178510437,,,,9.849393958,-0.571960602,-0.707129517,0.023022919,,,,9.849532625,0.070653076,0.177381134,0.092179108,
9.904607292,0.126636658,-0.156873779,0.0989151,,,9.858774542,-0.022303619,-0.413589935,0.34500336,,,,9.859352875,-0.139958954,-0.211360474,-10.19188507,,,,9.859362958,-0.64351181,-0.60728714,-0.00167572,,,,9.859501625,0.075443115,0.169896698,0.091580353,
9.914575292,0.10059082,-0.082328796,0.30443771,,,9.868743542,0.065863037,-0.401614838,0.4439476,,,,9.869321875,-0.003592529,0.079634399,-9.754045563,,,,9.869331958,-0.621507568,-0.576002197,-0.048977356,,,,9.869470625,0.059276733,0.17199234,0.091131287,
9.924543292,0.123343506,-0.022902374,0.39874161,,,9.878712542,0.168399811,-0.426762543,0.43930725,,,,9.879290875,-0.027542725,0.050744476,-9.668273926,,,,9.879299958,-0.599952393,-0.609981537,0.003563385,,,,9.879439625,0.054486694,0.166304169,0.109393311,
9.934512292,0.146844635,-0.016465759,0.31356873,,,9.888680542,0.244890747,-0.405506744,0.28348129,,,,9.889258875,-0.021255798,0.041463776,-9.699858246,,,,9.889268958,-0.567619629,-0.651445313,0.026166382,,,,9.889408625,0.064515839,0.161065064,0.092029419,
9.944480292,0.216300201,-0.113014984,0.147114868,,,9.898649542,0.137264557,-0.390537872,0.28961853,,,,9.899227875,-0.013322296,0.054636383,-9.682644043,,,,9.899237958,-0.486638031,-0.689765625,-0.00526825,,,,9.899377625,0.069605255,0.170046387,0.086790314,
9.954449292,0.210911408,-0.315992889,0.092328796,,,9.908618542,0.156125336,-0.403860169,0.120769653,,,,9.909196875,-0.018411713,0.055684204,-9.688332214,,,,9.909205958,-0.404159546,-0.745150452,-0.014099884,,,,9.909346625,0.073347473,0.172142029,0.101609497,
9.964417292,0.152832184,-0.496218109,0.07436615,,,9.918587542,0.11002121,-0.44113266,-0.016345215,,,,9.919164875,-0.01871109,0.048648834,-9.67246521,,,,9.919174958,-0.379610596,-0.819396057,0.044578094,,,,9.919315625,0.066162415,0.168699188,0.096669769,
9.974386292,0.127385101,-0.568368073,-0.023829651,,,9.928556542,-0.049696655,-0.415685577,-0.074574127,,,,9.929133875,-0.016465759,0.040116577,-9.669621124,,,,9.929143958,-0.40954834,-0.836161194,0.096370392,,,,9.929284625,0.064964905,0.170046387,0.108046112,
9.984354292,0.097297668,-0.573008423,-0.044187317,,,9.938525542,-0.124241638,-0.275876312,-0.122474518,,,,9.939102875,-0.024698639,0.05029541,-9.649862213,,,,9.939111958,-0.43649231,-0.862656097,0.022124786,,,,9.939253625,0.069156189,0.172142029,0.10834549,
9.994322292,0.066312103,-0.467627564,-0.03685257,,,9.948493542,-0.183368683,-0.105979614,0.050565643,,,,9.949070875,-0.022602997,0.049247589,-9.640731201,,,,9.949080958,-0.447419586,-0.90561676,-0.011405487,,,,9.949222625,0.056432648,0.175584869,0.08723938,
10.00429129,0.086071014,-0.365390167,-0.018440857,,,9.958462542,-0.15328125,0.029338989,0.199356232,,,,9.959039875,-0.017064514,0.046702881,-9.642677155,,,,9.959049958,-0.449066162,-0.915645905,-0.021434631,,,,9.959191625,0.055983582,0.178428955,0.084694672,
10.01425929,0.11930191,-0.31359787,0.02871109,,,9.968431542,-0.063617706,0.004191284,0.32359787,,,,9.969008875,-0.030087433,0.047601013,-9.615284119,,,,9.969018958,-0.430355072,-0.916544037,0.00760498,,,,9.969160625,0.058677979,0.169747009,0.105501404,
10.02422829,0.195044403,-0.33111145,0.140528564,,,9.978400542,0.096848602,-0.080981598,0.31042526,,,,9.978976875,-0.027093658,0.049397278,-9.599716492,,,,9.978986958,-0.37796402,-0.854872284,0.058050079,,,,9.979129625,0.064515839,0.163160706,0.104603271,
10.03419629,0.298778687,-0.323177948,0.23992188,,,9.988369542,0.145198059,-0.20237915,0.175555725,,,,9.988945875,-0.017064514,0.053438873,-9.601213379,,,,9.988955958,-0.311502228,-0.750688934,0.107447357,,,,9.989098625,0.071551209,0.163909149,0.092478485,
10.04416529,0.387544098,-0.236059113,0.24186783,,,9.998338542,0.154628449,-0.395776978,-0.009309845,,,,9.998914875,-0.026195526,0.052540741,-9.585645752,,,,9.998924958,-0.246237946,-0.657283173,0.166724091,,,,9.999067625,0.072898407,0.160615997,0.08843689,
10.05413329,0.393531647,-0.17438736,0.34141083,,,10.00830654,0.108224945,-0.42825943,-0.248063354,,,,10.00888288,-0.026644592,0.055684204,-9.570527191,,,,10.00889296,-0.22228775,-0.61776535,0.2980011,,,,10.00903662,0.071850586,0.175435181,0.085742493,
10.06410129,0.286354523,-0.133821716,0.40787262,,,10.01827554,-0.09714798,-0.412093048,-0.209144287,,,,10.01885188,-0.019609222,0.055384827,-9.559599915,,,,10.01886196,-0.229173431,-0.600401459,0.34500336,,,,10.01900562,0.069455566,0.173489227,0.101759186,
10.07407029,0.182769928,-0.12633728,0.30982651,,,10.02824454,-0.062569885,-0.369132385,-0.174266815,,,,10.02882088,-0.028889923,0.053139496,-9.544780731,,,,10.02883096,-0.24099884,-0.588276672,0.28572662,,,,10.02897462,0.063018951,0.171243897,0.113135529,
10.08403829,0.150736542,-0.275127869,0.177052612,,,10.03821354,0.098644867,-0.362097015,-0.089542999,,,,10.03878888,-0.027093658,0.056732025,-9.526369019,,,,10.03879896,-0.237855377,-0.639021149,0.25099884,,,,10.03894362,0.064066772,0.180823975,0.093975372,
10.09400729,0.146844635,-0.470771027,0.062091675,,,10.04818254,0.208366699,-0.328417053,0.050116577,,,,10.04875788,-0.023800507,0.052391052,-9.497928162,,,,10.04876796,-0.249980164,-0.738564148,0.23872437,,,,10.04891262,0.051343231,0.182919617,0.09771759,
10.10397529,0.129630432,-0.621058502,-0.004819183,,,10.05815154,0.267643433,-0.243543549,0.133792572,,,,10.05872688,-0.027692413,0.055085449,-9.486851196,,,,10.05873696,-0.247136078,-0.824635162,0.18199234,,,,10.05888162,0.057630157,0.180524597,0.094574127,
10.11394429,0.126187592,-0.644260254,-0.000927277,,,10.06811954,0.161364441,-0.173040161,0.193368683,,,,10.06869488,-0.022902374,0.060474243,-9.479217072,,,,10.06870596,-0.230670319,-0.859662323,0.150707397,,,,10.06885063,0.060025177,0.175435181,0.108794556,
10.12391229,0.114960938,-0.523760834,0.074066772,,,10.07808854,0.10418335,-0.093705139,0.032153931,,,,10.07866387,-0.017962646,0.059127045,-9.479067383,,,,10.07867396,-0.260308685,-0.816252594,0.178100433,,,,10.07881962,0.066012726,0.17079483,0.092927551,
10.13388029,0.12049942,-0.348625031,0.197709656,,,10.08805754,0.026794281,-0.043409729,-0.046732025,,,,10.08863188,-0.02454895,0.071551209,-9.449728394,,,,10.08864296,-0.258063355,-0.768950958,0.21462448,,,,10.08878862,0.066761169,0.171543274,0.095921326,
10.14384929,0.144000549,-0.198636932,0.27300308,,,10.09802654,-0.124690704,-0.061372375,0.046524048,,,,10.09860088,-0.019010468,0.072299652,-9.419640961,,,,10.09861196,-0.239501953,-0.704135742,0.24216721,,,,10.09875762,0.065264282,0.161214752,0.102208252,
10.15381729,0.162711639,-0.142054596,0.29021729,,,10.10799554,-0.069605255,-0.116906891,0.012095642,,,,10.10856988,-0.02694397,0.067060547,-9.403025513,,,,10.10858071,-0.282163239,-0.648152161,0.22749771,,,,10.10872662,0.067958679,0.163460083,0.093825684,
10.16378629,0.199834442,-0.177231445,0.24815475,,,10.11796454,0.065863037,-0.195942535,-0.094333038,,,,10.11853788,-0.033081207,0.064964905,-9.393146057,,,,10.11854971,-0.307310944,-0.595012665,0.159239655,,,,10.11869563,0.078885956,0.168848877,0.09307724,
10.17375429,0.235759735,-0.285606079,0.15160553,,,10.12793254,0.092357941,-0.246387634,-0.026524048,,,,10.12850688,-0.027692413,0.068856812,-9.37757843,,,,10.12851871,-0.371228027,-0.543819122,0.102807007,,,,10.12866462,0.067958679,0.17438736,0.091280975,
